"projectID";"legalBasis";"title";"uniqueProgrammePart"
"190167814";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101159159";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190197515";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190151672";"HORIZON.3.1.2";"The Accelerator";""
"190151672";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101158591";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190110623";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101130717";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101130454";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101070856";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101070903";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101130895";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101056951";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101145296";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190199097";"HORIZON.3.1.2";"The Accelerator";""
"190199097";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101058055";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190135075";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101098996";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190140779";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101130021";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101158869";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190124655";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190120429";"HORIZON.3.1.2";"The Accelerator";""
"190120429";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101145475";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190169569";"HORIZON.3.1.2";"The Accelerator";""
"190169569";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101070917";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190117316";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101145401";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190116867";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101129720";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190185624";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101071145";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101121093";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101112988";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190121972";"HORIZON.3.1.2";"The Accelerator";""
"190121972";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190141008";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101071159";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190123677";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101129798";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101136772";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101098992";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190132613";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101070913";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101130209";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101112948";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190197114";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101047008";"HORIZON.3.1.1";"The Pathfinder for Advanced Research";""
"101047008";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190107075";"HORIZON.3.1.2";"The Accelerator";""
"190107075";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101099896";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101115381";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190121010";"HORIZON.3.1.2";"The Accelerator";""
"190121010";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101105050";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190154620";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190109979";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101099697";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190176843";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190163627";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190190768";"HORIZON.3.1.2";"The Accelerator";""
"190190768";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190187335";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101071178";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190138223";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190186800";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190188598";"HORIZON.3.1.2";"The Accelerator";""
"190188598";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190164847";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101046790";"HORIZON.3.1.1";"The Pathfinder for Advanced Research";""
"101046790";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101115422";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190170580";"HORIZON.3.1.2";"The Accelerator";""
"190170580";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190125207";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101071212";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190165249";"HORIZON.3.1.2";"The Accelerator";""
"190165249";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190137729";"HORIZON.3.1.2";"The Accelerator";""
"190137729";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101073781";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190137459";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190167072";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190176840";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101115233";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190118954";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101099579";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190139157";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190150004";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190159768";"HORIZON.3.1.2";"The Accelerator";""
"190159768";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101058125";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190108904";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101070948";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190125922";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190121771";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190183836";"HORIZON.3.1.2";"The Accelerator";""
"190183836";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101115538";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190120397";"HORIZON.3.1.2";"The Accelerator";""
"190120397";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190131747";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190152225";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190192260";"HORIZON.3.1.2";"The Accelerator";""
"190192260";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190107486";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101057960";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190154511";"HORIZON.3.1.2";"The Accelerator";""
"190154511";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101098944";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101114746";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101046937";"HORIZON.3.1.1";"The Pathfinder for Advanced Research";""
"101046937";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101058004";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190171583";"HORIZON.3.1.2";"The Accelerator";""
"190171583";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101058349";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101145322";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101115134";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101058200";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101145204";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101057941";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101047177";"HORIZON.3.1.1";"The Pathfinder for Advanced Research";""
"101047177";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101130218";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101058016";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190180830";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101126704";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101114978";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101058278";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190178133";"HORIZON.3.1.2";"The Accelerator";""
"190178133";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190121193";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101115389";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190157517";"HORIZON.3.1.2";"The Accelerator";""
"190157517";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190108462";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190109136";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190105256";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101144779";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190144075";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101057894";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190144923";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101115504";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101115253";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101130615";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101046941";"HORIZON.3.1.1";"The Pathfinder for Advanced Research";""
"101046941";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101130550";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101057978";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101145249";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101129967";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190123465";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190123244";"HORIZON.3.1.2";"The Accelerator";""
"190123244";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190138134";"HORIZON.3.1.2";"The Accelerator";""
"190138134";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190186802";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101046758";"HORIZON.3.1.1";"The Pathfinder for Advanced Research";""
"101046758";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190104075";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101130618";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190164424";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101136471";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190138295";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190186984";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101113121";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190193416";"HORIZON.3.1.2";"The Accelerator";""
"190193416";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101098649";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190194105";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101112987";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190107195";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190173479";"HORIZON.3.1.2";"The Accelerator";""
"190173479";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190138846";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101098826";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101047214";"HORIZON.3.1.1";"The Pathfinder for Advanced Research";""
"101047214";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101058240";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190135342";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190132711";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101099220";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101046961";"HORIZON.3.1.1";"The Pathfinder for Advanced Research";""
"101046961";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101113067";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101070931";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190149849";"HORIZON.3.1.2";"The Accelerator";""
"190149849";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190126414";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190164416";"HORIZON.3.1.2";"The Accelerator";""
"190164416";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101075818";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190153654";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190130309";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101070891";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101115574";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101073762";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190157849";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190181217";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101046667";"HORIZON.3.1.1";"The Pathfinder for Advanced Research";""
"101046667";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101046870";"HORIZON.3.1.1";"The Pathfinder for Advanced Research";""
"101046870";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190134230";"HORIZON.3.1.2";"The Accelerator";""
"190134230";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101099934";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101071191";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190100402";"HORIZON.3.1.2";"The Accelerator";""
"190100402";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101112764";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101070939";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"190140847";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101055155";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101068321";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101069836";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101069836";"HORIZON.2.4.7";"Advanced Computing and Big Data";""
"101080189";"HORIZON.2.1";"Health";"true"
"101080189";"HORIZON.2.1.1";"Health throughout the Life Course";""
"101119891";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101085956";"HORIZON.3.1";"The European Innovation Council (EIC)";"true"
"101085956";"HORIZON.3.1.3";"Additional EIC activities";""
"101100664";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101120276";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101120276";"HORIZON.2.4.5";"Artificial Intelligence and Robotics";""
"101057083";"HORIZON.2.4.1";"Manufacturing Technologies";""
"101057083";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101057442";"HORIZON.2.1";"Health";"true"
"101057442";"HORIZON.2.1.5";"Tools, Technologies and Digital Solutions for Health and Care, including personalised medicine";""
"101129644";"HORIZON.2.4.10";"Space, including Earth Observation";""
"101129644";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101135990";"HORIZON.2.4";"Digital, Industry and Space";"true"
"101135990";"HORIZON.2.4.5";"Artificial Intelligence and Robotics";""
"101135963";"HORIZON.2.4";"Digital, Industry and Space";"true"
